nama pengguna,produk,review,rating,waktu transaksi
b*****d,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Kondisi fisik hp gaada lecet sama sekali (muluss) dan udah dipakai selama satu minggu bh masih 100%. Plus bonus softcase. Terus pakai 3utools jugaa nilainya 100. Beli juga dpt cb 180k, recomended bngtt😊😻",5,2022-08-09 15:11
fsinta2,Leather Case Silicone For Apple IPhone Original,,5,2022-08-09 11:33
laurasinabariba,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-08-09 11:28
lisa1898,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:baikk
Sepadan dengan Harga:iyaa

alhamdulillah barang sampai dengan aman. pakai packing kayu gk ada lecet sma sekali. semoga awet hpnya biar bsa langganan. terimakasih",5,2022-08-09 09:51
yogapratamajati,AKSESORIS,,5,2022-08-09 00:38
f*****6,iPhone 12 ProMax 128GB/256GB/512GB Bekas Original 100% | NORMAL MULUS FULLSET,"Pengiriman bener2 di hari yang sama. Varian yg di mau ga ada, tapi seller ga asal kirim. Konfirmasi dulu mau atau ngga, dan bener2 ramah. Kita mau tanya apa aja enak pasti di jawab. Mantap iihh 👍🏻👍🏻
Sial packingan ga usah di tanya, aman banget",5,2022-08-08 22:37
s*****a,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:baik
Sepadan dengan Harga:baik

Pengiriman cepet. Pengemasan sangat aman,packing kayu. Sesuai dgn qc virtual",5,2022-08-08 21:40
noviulndrr,Split iPhone,,5,2022-08-08 16:19
i*****4,iPhone 8 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-08-08 16:03
p*****1,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-08-08 06:32
g*****a,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-08 01:01
armandserenada,Split iPhone,,5,2022-08-07 21:31
armandserenada,Split iPhone,,5,2022-08-07 21:30
jpriyandono,iPhone 13 128GB/256GB/512GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-07 16:54
a*****a,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-07 08:32
putrimalinda123,iPhone 8Plus 64GB/256GB Second Original 100% | NORMAL MULUS FULLSET,,5,2022-08-06 20:20
alipoolip,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:hape sudah ku pakai gan bagus mantap mulus pertama kali pake iphone dapet sebagus ini
Sepadan dengan Harga:sangat sepadan dengan haraga di toko lain masih tinggi

Wajib order disini belanja puas seller ramah kualitas ga diragukan lagii dan sangat rekomen, sukses trus seller apple house store,keren dan mantaaappppp",5,2022-08-06 18:46
pradipta559,AKSESORIS,"Mantap semoga awet, soon bakal upgrade iphone terbaru disini, Aamiin😁",5,2022-08-06 14:47
intanmeyska31,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-06 14:36
rhiowahyu,SPLIT IPHONE SEMARANG,"Fitur Terbaik:mantulll
Sepadan dengan Harga:mantulll

Cepet juga sampe nya,kedua kalinya udh beli disini,unitnya selalu sesuai ekspetasi,thanks min",5,2022-08-06 12:28
sherlyana0428,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-08-06 10:21
rahmailmastiti,iPhone 11 Pro 64GB/256GB Bekas Second Original,,5,2022-08-06 09:52
w*****2,iPhone 7 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,3,2022-08-06 07:12
windikurnia123,Leather Case Silicone For Apple IPhone Original,,5,2022-08-06 00:36
silviadwianastri,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-08-05 21:06
bimanuputra247,Split iPhone,,5,2022-08-05 11:08
a*****7,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-05 10:14
s*****2,iPhone 7 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-08-04 19:30
fatikhahnuril,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:bagus
Sepadan dengan Harga:mantap

asli ini cepet banget pengiriman cuman seharii!! pesen kemarin, besok sore sampai👍 dapet bh 89% fisik mulus.. adminnnya ramah banget, sebelum dikirim pun req virtual quality check control mantap pokoknya pluss dpt free tempare glass uwaa baik super ❤️🥺 thanks appel house store ✨",5,2022-08-04 18:55
supriyanto.sigit73,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,"Admin sangat responsif banget, pelayanan oke sekali.. pengiriman begitu cepatnya
Pokoknya mantap",5,2022-08-04 16:38
t*****0,Leather Case Silicone For Apple IPhone Original,Mantap,5,2022-08-04 14:05
daffasyahrizal,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Lumayan worth it ini hape, garansi 1 bulan. Baru 3 hari dari bh 95 turun 87. Semoga aja bh nya awet",4,2022-08-04 14:01
r*****6,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:unit baik
Sepadan dengan Harga:10/0

barangnya bagus, sesuai request customer, sebelum dikirim divideoin dulu ke aku huhu baik banget makasih seller",5,2022-08-04 12:53
vonialfiana,Split iPhone,,5,2022-08-04 09:32
i*****u,iPhone 7 Plus 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:Tidak pernah mengecewakan
Sepadan dengan Harga:Oke

Beli kesekian kalinya lewat shopee ga pernah mengecewakan, barang mulus, pengemasan oke.
Pengiriman juga cepet. Thanks. Ke toko pelayanannya juga oke, pake online responnya cepet",5,2022-08-03 20:42
segastore1,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-03 19:46
ruerohmoghumoegu,iPhone 7 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,admin slow respon...batre cepat habis..warna tidak sesuai pesanan,1,2022-08-03 19:11
r*****0,iPhone 11 Pro 64GB/256GB Bekas Second Original,"Dapat BH 93% tapi blm ada 2bulan udah turun jadi 83% :(
Semuanya oke cuma sayang kenapa BH nya turun cepat sekali min, jadi bikin hp cepat panas",2,2022-08-03 18:01
dihasstore,iPhone 12 Pro 128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-03 15:13
bernynurbengawan63,iPhone 8 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-08-03 13:35
rizhaanuramina,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:Alhamdulillah, sangat memuaskan packingan sangat aman, kondisi hp juga ok",5,2022-08-03 06:57
nhdaahmad.19,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-02 20:36
mwarwijaya,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:fitur terbaik
Sepadan dengan Harga:oke sekali

Awalnya takut karena banyaknya beredar barang ilang saat pengiriman karena lama kan di tunggu eh tau""nya Alhamdulillah sampai dengan selamat untuk informasi kami sekeluarga semua belanjanya di sini",5,2022-08-02 19:34
d*****a,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-02 18:53
ajipurnama_7,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:pelayanan baik

Biarkan bintang bicara",5,2022-08-02 18:08
iqnax_alashar,SPLIT IPHONE SEMARANG,,5,2022-08-02 16:51
cealobela29,iPhone 12 ProMax 128GB/256GB/512GB Bekas Original 100% | NORMAL MULUS FULLSET,"Ini toko recomended bgt, udah beli ke 3x nya, ini dpt BH 100%, kondisi 99,9% mulusss, hp 2nd rasa new, pelayanan ramah.. pokoknya kalo mau beli hp iphone 2nd hand original unit dari sini ajahhh biar ngga nyesel 😁",5,2022-08-02 16:36
niartasyqilaa,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"mkasih udah dateng cepet bgt, tapi sayang lecetnyaa sampe  sedalem ituuuu 
semogaaaa awet
bhnya 89%",4,2022-08-02 14:23
uzyshahab,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-02 12:11
p*****s,iPhone 11 Pro 64GB/256GB Bekas Second Original,Shopee menjadi situs jual beli online yang cukup sering mengadakan promo-promo dan diskon-diskon menarik. juga kerap menggaet artis-artis papan atas yang sedang populer sebagai brand ambassador mereka. Kunjungan di situs ini pun tercatat hingga puluhan juta tiap bulannya.,5,2022-08-02 09:16
zeniadinda,SPLIT IPHONE SEMARANG,,5,2022-08-01 20:18
n*****a,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-08-01 19:38
z*****7,Leather Case Silicone For Apple IPhone Original,,5,2022-08-01 17:52
titakemed,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:sangat memuaskan

Seneng banget trimakasih seller.. barang masih bagus like new",5,2022-08-01 17:23
angelamerrykr,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,"Pertama kalinya beli di appel house, dapat BH 94% dan  kondisi fisik like new seneng banget. Pengen warna gold tapi dapat silver gpp sih its okey. Bagus banget deh pokoknya. Terima Kasih Seller
Penilaian aku edit baru seminggu beli BH sekarang di angkat 89%",5,2022-08-01 12:30
atiasnt_,iPhone 11 Pro Max 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-08-01 10:04
628w88e8e,iPhone 11 Pro Max 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-08-01 09:05
d*****_,iPhone 8Plus 64GB/256GB Second Original 100% | NORMAL MULUS FULLSET,"Alhamdulillah barang sampai dengan aman, penjual juga fast respon dan ramah, mau tanya"" juga langsung di bls. 

Terimakasih banyak",5,2022-08-01 07:36
,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,"Sepadan dengan Harga:iya

baru sempet kasih nilai skrng, soalnya pas dateng saya cek dulu hp nya apa ada yg cacat atau ada yg tdk berfungsi. sejauh ini aman ya, fisiknya jga ok bngt mulus trs waktu itu minta BH nya diatas 90% eh ternyata beneran dikasih 90% . tpi baru pake login icloud doang BH nya udh 82%, but it's okay! 👍",5,2022-08-01 07:32
d*****n,Leather Case Silicone For Apple IPhone Original,,4,2022-08-01 00:21
wrdayu,Leather Case Silicone For Apple IPhone Original,,5,2022-07-31 22:13
bobigel22,iPhone 13 128GB/256GB/512GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-31 21:04
pandu017,iPhone 11 Pro 64GB/256GB Bekas Second Original,"Fitur Terbaik:mantap

Joss, beli ke 2x nya unit sedikit ada lecet di bagian logo tapi semua berjalan baik, adminya juga ngerespon lumayan cepet.
Dapat bh 89%",5,2022-07-31 19:18
sansanahmad14,iPhone 11 Pro 64GB/256GB Bekas Second Original,,5,2022-07-31 17:20
oki101198,AKSESORIS,"Barang sudah diterima, pengiriman cepat dan semoga awet ya",5,2022-07-31 15:24
yasintafiorentina,Split iPhone,,3,2022-07-31 10:39
husniyajuwita,AKSESORIS,,5,2022-07-31 09:25
lintang1289,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-30 13:38
fahryzazam,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-30 11:04
a*****4,AKSESORIS,Sepadan dengan Harga:mantap *emot*,5,2022-07-29 22:43
rkhifni,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-29 22:25
parnodoang,iPhone 8 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-29 19:59
titisa1995,iPhone 11 Pro 64GB/256GB Bekas Second Original,"Baguss bgt sampe dengan aman di manokwari papua barat 
Dpt BH yg 95% juga",5,2022-07-29 16:01
matufani,AKSESORIS,,5,2022-07-29 12:43
zanfanny,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-29 10:56
bskrgarage_haraceexhaust,iPhone Unit Sale,"Mau klaim garansi dulu nihh, soalnya kameranya bergetarrr 😩",3,2022-07-29 09:56
v*****i,iPhone 12 64GB/128GB Bekas Original 100% | NORMAL MULUS FULLSET,Mantap,5,2022-07-28 22:44
dstanggra_,AKSESORIS,,5,2022-07-28 18:19
anisaromadiyani_delias,iPhone 8 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-28 15:19
d*****1,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,maaf ya. bukan mau nurunin ratting nya. dari awal beli sampe sampe skg jaringan sinyal nya blm muncul.,3,2022-07-28 13:15
rizahardiyanto,AKSESORIS,,5,2022-07-28 12:51
alridhoagung,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,Pengembalian barang untuk claim garansi,3,2022-07-28 11:17
evadwi100999,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-28 06:02
m*****r,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-27 20:41
saylendradigital,AKSESORIS,"Barang original, admin fast respon",5,2022-07-27 17:27
bayupradhita,Split iPhone,,5,2022-07-27 11:10
stephenshop79,iPhone 7 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,Barang iPhone sudah saya terima dengan baik kondisinya,5,2022-07-27 10:57
a*****_,iPhone 13 128GB/256GB/512GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-27 10:34
s*****9,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,Yang sampe bener bener mulus dan berfungsi semua. Req yang Kondisi sama BHnya diatas 90 karna mau buat kado wisuda dikirimin yang beneran bagus. Baru pertama beli disini karna rekomendasi sodara udah pernag beli disini dan kurleb 2 taun aman hpnya. Adminnya juga ramah bgt. Kerennnnnnn pokoknya,5,2022-07-27 08:52
vikaagnesa,iPhone 7 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,Fitur Terbaik:bagus,5,2022-07-27 07:11
bramistafp,iPhone 7 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-26 21:44
ianazisss,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-26 21:28
b*****a,iPhone 8 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-26 18:00
anggilisnanda,Iphone 13 Pro 128GB/ 256GB/ 512GB BEKAS ORIGINAL 100% | NORMAL FULLSET,"Sudah ke 4x nya beli disini
Sll aman
Terpercaya
Barang mulus dan ori
Rekomen bgtt
Suka bgtt krn amanah dan ramah
Mksh yaaa barang smpe dgn selamat 
Packingan nya aman dan cepat smpe",5,2022-07-26 16:01
muhammadsamsul1903,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,Udah seminggu lebih baru berani review. alhamdulillah sejauh ini aman2 saja BH awal 91% dan masih stay di 91 sampai sekarang 😚 batrenya tahan lama mantabbb.. adminnya juga satset. Thank u appel house 🤟🏻,5,2022-07-26 12:02
j*****n,AKSESORIS,,4,2022-07-26 12:01
bryanzega,AKSESORIS,bagus,5,2022-07-26 01:12
e*****i,Leather Case Silicone For Apple IPhone Original,,5,2022-07-25 20:27
athira.hijab,iPhone 11 Pro Max 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-25 08:37
andrewchr,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-24 18:24
d*****9,Leather Case Silicone For Apple IPhone Original,,5,2022-07-24 16:41
h*****6,iPhone 8 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-24 11:30
andhanitria,iPhone 8 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,"Pelayanan paling terbaik, semoga aman dipakai dan awet
Terimakasih banyak mimin dan semua karyawan bertugas, kalian semua hebat!! 
Dapet bh 100℅ dan kondisi yang mulus kweren sekali",5,2022-07-23 22:17
jordi_sipayung19,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,4,2022-07-23 22:16
awiglejaringtyas,Split iPhone,,5,2022-07-23 16:36
rakahila,Leather Case Silicone For Apple IPhone Original,,5,2022-07-23 16:31
herijayaprayoga,AKSESORIS,Terpercaya menang apple house jogja ini. Sukses sllu,5,2022-07-23 13:40
h*****s,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:good
Sepadan dengan Harga:good

Bagus banget, tidak mengecewakan. Pengiriman cepan jga, gak sampe seminggu. Terima kasih",5,2022-07-23 08:55
daniels_shp,iPhone 11 Pro 64GB/256GB Bekas Second Original,,5,2022-07-23 08:18
e*****7,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,Kualitas matap sekalii 🥰😘😘,5,2022-07-23 07:26
rifqidwiyahya,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-22 09:24
g*****i,iPhone 7 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-22 07:54
d*****0,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-21 20:38
rainbow.liem,iPhone 8Plus 64GB/256GB Second Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:fotonya hasil foto kamera 8+ malam
Sepadan dengan Harga:dapat harga promo, sepadan sih

Ada goresan dikiiit2 wajar, bh dapat 89 turun mentok di 82. Seller ramah, tanya ini itu dijawab seeemua, minta ini itu… ada yg terkabul ada yg engga. Barangnya So far.. so good.. gak rewel. Suka.",5,2022-07-21 20:37
alvinandz,Split iPhone,,5,2022-07-21 13:04
c*****r,iPhone 11 Pro 64GB/256GB Bekas Second Original,"Fitur Terbaik:bagus tidak mengecewakan

Langganan si, beli online maupun offline pelayanannya tetap mantab. Terimakasih Applehouse",5,2022-07-21 12:34
anuraarfianda,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-21 07:17
anuraarfianda,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-21 07:17
viyolanti,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"recomended bangett beli disini , request bh yg 90 ke atas dikasih yg 100% , fisik mulus 98% , semuaa masih ori , lancarr jaya semoga awet ! cuman minusnya jaringannya sempet tiada layanan tapi di chat ke admin claim nunggu ga sampe 24 jam dah bisa jaringannya 🥰",5,2022-07-20 19:28
bambangprasetyo30,AKSESORIS,,5,2022-07-20 18:56
v*****a,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-20 13:42
s*****9,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,Thank’s banget kak barangnya mulusss……!,5,2022-07-20 12:59
ladyaisyah,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-20 07:18
f*****a,iPhone 11 Pro 64GB/256GB Bekas Second Original,Mantap. Paket diterima sesuai pesanan. Terimakasih kak,5,2022-07-20 07:15
u*****h,Split iPhone,Harga sesuai keadaan . Hp nya gabisa di cas 😭😭😭😭,2,2022-07-20 05:39
linmasela,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-20 05:36
bheniaja,iPhone 7 Plus 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-19 18:52
d*****2,iPhone 8 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-19 16:23
ajis231201,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Mantul, sempet gada sinyal tpi udh dibantu dan sudah ada sinyal, barang mantep bgt mulus bh 93%",5,2022-07-19 15:58
irfanaufa123,Leather Case Silicone For Apple IPhone Original,,5,2022-07-19 14:12
a*****7,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-19 12:09
s*****2,AKSESORIS,,5,2022-07-19 12:07
a*****_,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-19 09:25
p*****a,Split iPhone,"Fitur Terbaik:biasa saja
Sepadan dengan Harga:kurang sepadan

Maaf saya rubah jd bintang 1 karena gbs udate ios secara langsung, pas konfrim bilange lg gangguan nyatanya tdk. Body bagus 92% lah ya. Tapi yang disayangkan bilangnya minusnya pernah ganti LCD saja sm batre strip. Nyatanya pas dicek 3i pernah ganti kamera depan juga. Semoga kedepannya hp nya awet",1,2022-07-19 09:02
megadahlianaaa55,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-18 16:54
nanda_alfateeh,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-18 14:03
r*****t,iPhone 11 Pro 64GB/256GB Bekas Second Original,"Barangnya mulus banget, packing rapi dan aman
Cuma kecewa sama batre aja, di setting 94% real nya 84%",4,2022-07-18 12:50
juyungrohayu08,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-18 12:05
r*****a,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,Packing aman. Sesuai deskripsi. Barang bagus. Mulus ori. Mantap,5,2022-07-17 18:45
arulariq,AKSESORIS,,5,2022-07-17 14:49
e*****a,Leather Case Silicone For Apple IPhone Original,"Sepadan dengan Harga:sesuai
Fitur Terbaik:kondisi bagus

Barang kualitas bagus, battery health masih sangat bagus. Trusted pokoknya👍🏻",5,2022-07-17 13:44
eagriani,iPhone 11 Pro 64GB/256GB Bekas Second Original,,5,2022-07-16 23:28
nyahnyoh.thrift,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-16 20:53
irawan_012345,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,Sesuai pesanan dan harapan dimana battery health >92% dan unit tidak ada cacat lecet...like new...recommended,5,2022-07-16 19:58
0*****i,iPhone 8 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-16 19:23
lizandriani19,Leather Case Silicone For Apple IPhone Original,,5,2022-07-16 15:22
i*****z,iPhone 11 Pro 64GB/256GB Bekas Second Original,sinyal tidak muncul,1,2022-07-16 14:18
yudyoudhi,iPhone X 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-16 11:44
fadhollatif,split payment semarang,,5,2022-07-16 11:30
perdanarief,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,Recomend semoga awet yaa,5,2022-07-16 10:55
raffikashope25,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-16 10:53
pikapik_id,iPhone 12 ProMax 128GB/256GB/512GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-16 08:05
jurioantonio,Split iPhone,,5,2022-07-16 07:48
jihanalfian23,iPhone 11 Pro 64GB/256GB Bekas Second Original,,4,2022-07-16 03:09
s*****u,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-15 21:23
kurniaevaw,AKSESORIS,,5,2022-07-15 19:29
a*****a,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,"Barang sesuai..🥳
Warna terpaksa ganti. Krn yg gold lebih mantep
Makasih banyak seller 
Gercep selaluuu 😊
Amanah selalu ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",5,2022-07-15 18:29
fajarfauzijr,AKSESORIS,,5,2022-07-15 18:04
dindaannisas,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-15 17:12
z*****n,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,"Alhamdulillah barang mendarat dengan baik pengiriman pun cepat, bh jga masih tinggi trimakasih admin",5,2022-07-15 14:46
davidtandidatu,AKSESORIS,,5,2022-07-15 13:32
dhea210416,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-15 06:17
jampangbos,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-15 01:59
,iPhone 7 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-15 00:21
tlsel2,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-14 22:10
c*****5,iPhone 11 Pro 64GB/256GB Bekas Second Original,,5,2022-07-14 21:36
viqy_17,iPhone XS Max 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-14 21:04
indahdewif,Split iPhone,,5,2022-07-14 16:39
maynandazakapradityasugiarto,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-14 15:06
atik_latafe,Leather Case Silicone For Apple IPhone Original,,5,2022-07-14 14:40
e*****6,iPhone 12 ProMax 128GB/256GB/512GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-13 23:23
ivitsulastry,AKSESORIS,,5,2022-07-13 20:31
e*****4,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,"Sepadan dengan Harga:harga sesuai
Fitur Terbaik:iyes, masih mulus

Makasih seller, barang seperti yang dimau anak saya, penjual responsif, original, datang sehari sebelum hari ultah anak saya, rekomended, makasih shoppe ....",5,2022-07-13 17:45
hananingtyasarfh29,AKSESORIS,,5,2022-07-13 17:29
w*****0,iPhone 11 Pro Max 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,paking oke,5,2022-07-13 16:48
rosalinafauzia,iPhone 7 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-13 15:29
m*****1,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,4,2022-07-13 13:09
pamhw1990,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-12 21:46
caturatih,iPhone 8Plus 64GB/256GB Second Original 100% | NORMAL MULUS FULLSET,Super,5,2022-07-12 21:05
artickatri1408,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,Fitur Terbaik:kualitas baik tidak mengecewakan.,5,2022-07-12 18:53
